|id     |va_id|line|type|count|direction|created_at         |client_id|present|
|233,172|1,555|1   |2   |1    |2        |2025-12-02 18:57:00|90       |-1     |
|233,173|1,555|0   |2   |14   |1        |2025-12-02 19:00:00|90       |203    |
|233,174|1,555|0   |3   |1    |1        |2025-12-02 19:00:00|90       |13     |
|233,175|1,555|0   |5   |1    |1        |2025-12-02 19:00:00|90       |8      |
|233,176|1,555|0   |2   |8    |1        |2025-12-02 19:03:00|90       |203    |
|233,177|1,555|0   |3   |1    |1        |2025-12-02 19:03:00|90       |13     |
|233,178|1,555|1   |2   |3    |2        |2025-12-02 19:03:00|90       |-10    |
|233,179|1,555|0   |2   |13   |1        |2025-12-02 19:06:00|90       |203    |
|233,180|1,555|0   |5   |1    |1        |2025-12-02 19:06:00|90       |8      |
|233,181|1,555|1   |2   |1    |2        |2025-12-02 19:06:00|90       |-10    |
|233,182|1,555|0   |2   |15   |1        |2025-12-02 19:09:00|90       |203    |
|233,183|1,555|0   |3   |2    |1        |2025-12-02 19:09:00|90       |13     |
|233,184|1,555|0   |2   |13   |1        |2025-12-02 19:12:00|90       |203    |
|233,185|1,555|0   |3   |1    |1        |2025-12-02 19:12:00|90       |13     |
|233,186|1,555|0   |5   |1    |1        |2025-12-02 19:12:00|90       |8      |
|233,187|1,555|0   |2   |10   |1        |2025-12-02 19:15:00|90       |203    |
|233,188|1,555|0   |3   |1    |1        |2025-12-02 19:15:00|90       |13     |
|233,189|1,555|1   |5   |1    |2        |2025-12-02 19:15:00|90       |-2     |
|233,190|1,555|0   |2   |12   |1        |2025-12-02 19:18:00|90       |203    |
|233,191|1,555|0   |2   |7    |1        |2025-12-02 19:21:00|90       |203    |
|233,192|1,555|0   |3   |1    |1        |2025-12-02 19:21:00|90       |13     |
|233,193|1,555|0   |2   |15   |1        |2025-12-02 19:24:00|90       |203    |
|233,194|1,555|1   |2   |1    |2        |2025-12-02 19:24:00|90       |-10    |
|233,195|1,555|0   |2   |13   |1        |2025-12-02 19:27:00|90       |203    |
|233,196|1,555|0   |2   |10   |1        |2025-12-02 19:30:00|90       |203    |
|233,197|1,555|0   |2   |7    |1        |2025-12-02 19:33:00|90       |203    |
|233,198|1,555|1   |2   |1    |2        |2025-12-02 19:33:00|90       |-10    |
|233,199|1,555|0   |2   |6    |1        |2025-12-02 19:36:00|90       |203    |
|233,200|1,555|0   |3   |2    |1        |2025-12-02 19:36:00|90       |13     |
|233,201|1,555|0   |2   |9    |1        |2025-12-02 19:39:00|90       |203    |
|233,202|1,555|0   |5   |1    |1        |2025-12-02 19:39:00|90       |8      |
|233,203|1,555|1   |2   |1    |2        |2025-12-02 19:39:00|90       |-10    |
|233,204|1,555|0   |2   |7    |1        |2025-12-02 19:42:00|90       |203    |
|233,205|1,555|0   |5   |2    |1        |2025-12-02 19:42:00|90       |8      |
|233,206|1,555|1   |5   |1    |2        |2025-12-02 19:42:00|90       |-2     |
|233,207|1,555|0   |2   |4    |1        |2025-12-02 19:45:00|90       |203    |
|233,208|1,555|0   |5   |1    |1        |2025-12-02 19:45:00|90       |8      |
|233,209|1,555|1   |2   |1    |2        |2025-12-02 19:45:00|90       |-10    |
|233,210|1,555|0   |2   |10   |1        |2025-12-02 19:48:00|90       |203    |
|233,211|1,555|0   |2   |12   |1        |2025-12-02 19:51:00|90       |203    |
|233,212|1,555|0   |3   |2    |1        |2025-12-02 19:51:00|90       |13     |
|233,213|1,555|0   |5   |1    |1        |2025-12-02 19:51:00|90       |8      |
|233,214|1,555|1   |2   |1    |2        |2025-12-02 19:51:00|90       |-10    |
|233,215|1,555|0   |2   |8    |1        |2025-12-02 19:54:00|90       |203    |
|233,216|1,555|0   |3   |1    |1        |2025-12-02 19:54:00|90       |13     |
|233,217|1,555|0   |2   |10   |1        |2025-12-02 19:57:00|90       |203    |
|233,218|1,555|0   |3   |1    |1        |2025-12-02 19:57:00|90       |13     |
|233,219|1,555|1   |2   |1    |2        |2025-12-02 19:57:00|90       |-10    |
|233,220|1,555|0   |2   |9    |1        |2025-12-02 20:00:00|90       |138    |
|233,221|1,555|0   |5   |1    |1        |2025-12-02 20:00:00|90       |12     |
|233,222|1,555|0   |2   |6    |1        |2025-12-02 20:03:00|90       |138    |
|233,223|1,555|0   |3   |1    |1        |2025-12-02 20:03:00|90       |5      |
|233,224|1,555|0   |2   |10   |1        |2025-12-02 20:06:00|90       |138    |
|233,225|1,555|0   |2   |7    |1        |2025-12-02 20:09:00|90       |138    |
|233,226|1,555|0   |3   |1    |1        |2025-12-02 20:09:00|90       |5      |
|233,227|1,555|0   |2   |8    |1        |2025-12-02 20:12:00|90       |138    |
|233,228|1,555|0   |5   |2    |1        |2025-12-02 20:12:00|90       |12     |
|233,229|1,555|0   |2   |10   |1        |2025-12-02 20:15:00|90       |138    |
|233,230|1,555|1   |5   |1    |2        |2025-12-02 20:15:00|90       |-2     |
|233,231|1,555|0   |2   |6    |1        |2025-12-02 20:18:00|90       |138    |
|233,232|1,555|0   |5   |2    |1        |2025-12-02 20:18:00|90       |12     |
|233,233|1,555|1   |2   |2    |2        |2025-12-02 20:18:00|90       |-6     |
|233,234|1,555|0   |2   |9    |1        |2025-12-02 20:21:00|90       |138    |
|233,235|1,555|0   |3   |1    |1        |2025-12-02 20:21:00|90       |5      |
|233,236|1,555|0   |5   |1    |1        |2025-12-02 20:21:00|90       |12     |
|233,237|1,555|0   |2   |7    |1        |2025-12-02 20:24:00|90       |138    |
|233,238|1,555|0   |3   |1    |1        |2025-12-02 20:24:00|90       |5      |
|233,239|1,555|0   |5   |1    |1        |2025-12-02 20:24:00|90       |12     |
|233,240|1,555|0   |2   |7    |1        |2025-12-02 20:27:00|90       |138    |
|233,241|1,555|0   |5   |1    |1        |2025-12-02 20:27:00|90       |12     |
|233,242|1,555|1   |2   |1    |2        |2025-12-02 20:27:00|90       |-6     |
|233,243|1,555|1   |5   |1    |2        |2025-12-02 20:27:00|90       |-2     |
|233,244|1,555|0   |2   |5    |1        |2025-12-02 20:30:00|90       |138    |
|233,245|1,555|0   |2   |10   |1        |2025-12-02 20:33:00|90       |138    |
|233,246|1,555|1   |2   |1    |2        |2025-12-02 20:33:00|90       |-6     |
|233,247|1,555|0   |2   |5    |1        |2025-12-02 20:36:00|90       |138    |
|233,248|1,555|0   |5   |1    |1        |2025-12-02 20:36:00|90       |12     |
|233,249|1,555|0   |2   |6    |1        |2025-12-02 20:39:00|90       |138    |
|233,250|1,555|0   |5   |2    |1        |2025-12-02 20:39:00|90       |12     |
|233,251|1,555|0   |2   |8    |1        |2025-12-02 20:42:00|90       |138    |
|233,252|1,555|0   |2   |8    |1        |2025-12-02 20:45:00|90       |138    |
|233,253|1,555|0   |5   |1    |1        |2025-12-02 20:45:00|90       |12     |
|233,254|1,555|1   |2   |2    |2        |2025-12-02 20:45:00|90       |-6     |
|233,255|1,555|0   |2   |7    |1        |2025-12-02 20:48:00|90       |138    |
|233,256|1,555|0   |3   |1    |1        |2025-12-02 20:48:00|90       |5      |
|233,257|1,555|0   |2   |5    |1        |2025-12-02 20:51:00|90       |138    |
|233,258|1,555|0   |2   |3    |1        |2025-12-02 20:54:00|90       |138    |
|233,259|1,555|0   |2   |2    |1        |2025-12-02 20:57:00|90       |138    |
|233,260|1,555|0   |2   |13   |1        |2025-12-02 21:00:00|90       |131    |
|233,261|1,555|0   |5   |1    |1        |2025-12-02 21:00:00|90       |5      |
|233,262|1,555|0   |2   |12   |1        |2025-12-02 21:03:00|90       |131    |
|233,263|1,555|0   |3   |1    |1        |2025-12-02 21:03:00|90       |10     |
|233,264|1,555|0   |2   |7    |1        |2025-12-02 21:06:00|90       |131    |
|233,265|1,555|0   |3   |3    |1        |2025-12-02 21:06:00|90       |10     |
|233,266|1,555|0   |2   |9    |1        |2025-12-02 21:09:00|90       |131    |
|233,267|1,555|0   |2   |4    |1        |2025-12-02 21:12:00|90       |131    |
|233,268|1,555|0   |2   |3    |1        |2025-12-02 21:15:00|90       |131    |
|233,269|1,555|0   |2   |6    |1        |2025-12-02 21:18:00|90       |131    |
|233,270|1,555|0   |2   |10   |1        |2025-12-02 21:21:00|90       |131    |
|233,271|1,555|0   |5   |2    |1        |2025-12-02 21:21:00|90       |5      |
|233,272|1,555|1   |2   |1    |2        |2025-12-02 21:21:00|90       |-2     |
|233,273|1,555|0   |2   |2    |1        |2025-12-02 21:24:00|90       |131    |
|233,274|1,555|0   |2   |6    |1        |2025-12-02 21:27:00|90       |131    |
|233,275|806  |0   |0   |2    |1        |2025-12-02 21:30:00|6        |2      |
|233,276|806  |0   |0   |2    |2        |2025-12-02 21:30:00|6        |2      |
|233,277|1,555|0   |2   |5    |1        |2025-12-02 21:30:00|90       |131    |
|233,278|806  |0   |0   |1    |1        |2025-12-02 21:33:00|6        |2      |
|233,279|1,555|0   |2   |10   |1        |2025-12-02 21:33:00|90       |131    |
|233,280|1,555|0   |3   |1    |1        |2025-12-02 21:33:00|90       |10     |
|233,281|1,555|1   |2   |1    |2        |2025-12-02 21:33:00|90       |-2     |
|233,282|1,555|0   |2   |2    |1        |2025-12-02 21:36:00|90       |131    |
|233,283|1,555|0   |3   |1    |1        |2025-12-02 21:36:00|90       |10     |
|233,284|1,555|0   |2   |4    |1        |2025-12-02 21:39:00|90       |131    |
|233,285|1,555|0   |5   |1    |1        |2025-12-02 21:39:00|90       |5      |
|233,286|1,555|0   |2   |4    |1        |2025-12-02 21:42:00|90       |131    |
|233,287|1,555|0   |5   |1    |1        |2025-12-02 21:42:00|90       |5      |
|233,288|1,555|0   |2   |6    |1        |2025-12-02 21:45:00|90       |131    |
|233,289|1,555|0   |3   |1    |1        |2025-12-02 21:45:00|90       |10     |
|233,290|1,555|0   |2   |8    |1        |2025-12-02 21:48:00|90       |131    |
|233,291|1,555|0   |3   |1    |1        |2025-12-02 21:48:00|90       |10     |
|233,292|1,555|0   |2   |9    |1        |2025-12-02 21:51:00|90       |131    |
|233,293|1,555|0   |3   |1    |1        |2025-12-02 21:51:00|90       |10     |
|233,294|1,555|0   |2   |8    |1        |2025-12-02 21:54:00|90       |131    |
|233,295|1,555|0   |3   |1    |1        |2025-12-02 21:54:00|90       |10     |
|233,296|806  |0   |0   |1    |1        |2025-12-02 21:57:00|6        |2      |
|233,297|1,555|0   |2   |3    |1        |2025-12-02 21:57:00|90       |131    |
|233,298|1,555|0   |2   |4    |1        |2025-12-02 22:00:00|90       |70     |
|233,299|1,555|0   |2   |1    |1        |2025-12-02 22:03:00|90       |70     |
|233,300|1,555|0   |2   |9    |1        |2025-12-02 22:06:00|90       |70     |
|233,301|1,555|0   |5   |1    |1        |2025-12-02 22:06:00|90       |6      |
|233,302|1,555|1   |2   |1    |2        |2025-12-02 22:06:00|90       |-3     |
|233,303|1,555|0   |2   |3    |1        |2025-12-02 22:09:00|90       |70     |
|233,304|1,555|0   |2   |3    |1        |2025-12-02 22:12:00|90       |70     |
|233,305|1,555|0   |2   |3    |1        |2025-12-02 22:15:00|90       |70     |
|233,306|1,555|0   |2   |4    |1        |2025-12-02 22:18:00|90       |70     |
|233,307|1,555|0   |3   |1    |1        |2025-12-02 22:18:00|90       |5      |
|233,308|1,555|0   |5   |1    |1        |2025-12-02 22:18:00|90       |6      |
|233,309|1,555|0   |2   |3    |1        |2025-12-02 22:21:00|90       |70     |
|233,310|1,555|0   |2   |2    |1        |2025-12-02 22:24:00|90       |70     |
|233,311|1,555|0   |5   |2    |1        |2025-12-02 22:24:00|90       |6      |
|233,312|1,555|1   |5   |1    |2        |2025-12-02 22:24:00|90       |-1     |
|233,313|1,555|0   |2   |2    |1        |2025-12-02 22:27:00|90       |70     |
|233,314|1,555|0   |3   |1    |1        |2025-12-02 22:27:00|90       |5      |
|233,315|1,555|0   |2   |5    |1        |2025-12-02 22:30:00|90       |70     |
|233,316|1,555|0   |3   |1    |1        |2025-12-02 22:30:00|90       |5      |
|233,317|1,555|1   |2   |1    |2        |2025-12-02 22:30:00|90       |-3     |
|233,318|1,555|0   |2   |6    |1        |2025-12-02 22:33:00|90       |70     |
|233,319|1,555|0   |2   |1    |1        |2025-12-02 22:36:00|90       |70     |
|233,320|1,555|0   |2   |5    |1        |2025-12-02 22:39:00|90       |70     |
|233,321|1,555|0   |2   |2    |1        |2025-12-02 22:42:00|90       |70     |
|233,322|1,555|0   |3   |1    |1        |2025-12-02 22:42:00|90       |5      |
|233,323|1,555|0   |2   |4    |1        |2025-12-02 22:45:00|90       |70     |
|233,324|1,555|0   |5   |1    |1        |2025-12-02 22:45:00|90       |6      |
|233,325|1,555|0   |2   |2    |1        |2025-12-02 22:48:00|90       |70     |
|233,326|1,555|0   |5   |1    |1        |2025-12-02 22:48:00|90       |6      |
|233,327|1,555|0   |2   |5    |1        |2025-12-02 22:51:00|90       |70     |
|233,328|1,555|0   |2   |3    |1        |2025-12-02 22:54:00|90       |70     |
|233,329|1,555|1   |2   |1    |2        |2025-12-02 22:54:00|90       |-3     |
|233,330|1,555|0   |2   |3    |1        |2025-12-02 22:57:00|90       |70     |
|233,331|1,555|0   |3   |1    |1        |2025-12-02 22:57:00|90       |5      |
|233,332|1,555|0   |2   |3    |1        |2025-12-02 23:00:00|90       |54     |
|233,333|1,555|1   |2   |1    |2        |2025-12-02 23:00:00|90       |-6     |
|233,334|1,555|0   |2   |4    |1        |2025-12-02 23:03:00|90       |54     |
|233,335|1,555|0   |5   |2    |1        |2025-12-02 23:03:00|90       |8      |
|233,336|1,555|1   |5   |1    |2        |2025-12-02 23:03:00|90       |-3     |
|233,337|1,555|0   |5   |2    |1        |2025-12-02 23:06:00|90       |8      |
|233,338|1,555|1   |5   |1    |2        |2025-12-02 23:06:00|90       |-3     |
|233,339|1,555|0   |2   |6    |1        |2025-12-02 23:09:00|90       |54     |
|233,340|1,555|0   |5   |2    |1        |2025-12-02 23:09:00|90       |8      |
|233,341|1,555|1   |2   |1    |2        |2025-12-02 23:09:00|90       |-6     |
|233,342|1,555|1   |5   |1    |2        |2025-12-02 23:09:00|90       |-3     |
|233,343|1,555|0   |2   |1    |1        |2025-12-02 23:12:00|90       |54     |
|233,344|1,555|0   |2   |3    |1        |2025-12-02 23:15:00|90       |54     |
|233,345|1,555|0   |3   |1    |1        |2025-12-02 23:15:00|90       |3      |
|233,346|1,555|0   |2   |1    |1        |2025-12-02 23:18:00|90       |54     |
|233,347|1,555|0   |2   |3    |1        |2025-12-02 23:21:00|90       |54     |
|233,348|1,555|0   |5   |1    |1        |2025-12-02 23:21:00|90       |8      |
|233,349|1,555|1   |2   |1    |2        |2025-12-02 23:21:00|90       |-6     |
|233,350|1,555|0   |2   |4    |1        |2025-12-02 23:24:00|90       |54     |
|233,351|1,555|0   |2   |1    |1        |2025-12-02 23:27:00|90       |54     |
|233,352|1,555|0   |3   |1    |1        |2025-12-02 23:27:00|90       |3      |
|233,353|1,555|1   |2   |1    |2        |2025-12-02 23:27:00|90       |-6     |
|233,354|1,555|0   |2   |3    |1        |2025-12-02 23:30:00|90       |54     |
|233,355|1,555|1   |2   |1    |2        |2025-12-02 23:30:00|90       |-6     |
|233,356|1,555|0   |2   |1    |1        |2025-12-02 23:33:00|90       |54     |
|233,357|1,555|0   |5   |1    |1        |2025-12-02 23:33:00|90       |8      |
|233,358|1,555|0   |2   |3    |1        |2025-12-02 23:36:00|90       |54     |
|233,359|1,555|0   |2   |2    |1        |2025-12-02 23:39:00|90       |54     |
|233,360|1,555|0   |2   |6    |1        |2025-12-02 23:42:00|90       |54     |
|233,361|1,555|0   |2   |4    |1        |2025-12-02 23:45:00|90       |54     |
|233,362|1,555|0   |2   |2    |1        |2025-12-02 23:48:00|90       |54     |
|233,363|1,555|1   |2   |1    |2        |2025-12-02 23:48:00|90       |-6     |
|233,364|1,555|0   |2   |1    |1        |2025-12-02 23:51:00|90       |54     |
|233,365|806  |0   |0   |1    |1        |2025-12-02 23:54:00|6        |1      |
|233,366|1,555|0   |2   |3    |1        |2025-12-02 23:54:00|90       |54     |
|233,367|1,555|0   |3   |1    |1        |2025-12-02 23:54:00|90       |3      |
|233,368|1,555|0   |2   |3    |1        |2025-12-02 23:57:00|90       |54     |
|233,369|1,555|0   |2   |2    |1        |2025-12-03 00:03:00|90       |22     |
|233,370|1,555|0   |5   |1    |1        |2025-12-03 00:03:00|90       |5      |
|233,371|1,555|0   |2   |1    |1        |2025-12-03 00:06:00|90       |22     |
|233,372|1,555|0   |5   |1    |1        |2025-12-03 00:06:00|90       |5      |
|233,373|1,555|0   |2   |5    |1        |2025-12-03 00:09:00|90       |22     |
|233,374|1,555|0   |5   |1    |1        |2025-12-03 00:09:00|90       |5      |
|233,375|1,555|0   |2   |1    |1        |2025-12-03 00:12:00|90       |22     |
|233,376|1,555|0   |2   |2    |1        |2025-12-03 00:15:00|90       |22     |
|233,377|1,555|0   |2   |1    |1        |2025-12-03 00:21:00|90       |22     |
|233,378|1,555|0   |3   |1    |1        |2025-12-03 00:21:00|90       |2      |
|233,379|1,555|0   |2   |2    |1        |2025-12-03 00:24:00|90       |22     |
|233,380|1,555|1   |2   |1    |2        |2025-12-03 00:24:00|90       |-1     |
|233,381|1,555|0   |2   |2    |1        |2025-12-03 00:30:00|90       |22     |
|233,382|1,555|0   |2   |1    |1        |2025-12-03 00:36:00|90       |22     |
|233,383|1,555|0   |2   |1    |1        |2025-12-03 00:42:00|90       |22     |
|233,384|1,555|0   |5   |1    |1        |2025-12-03 00:42:00|90       |5      |
|233,385|1,555|0   |2   |2    |1        |2025-12-03 00:45:00|90       |22     |
|233,386|1,555|0   |3   |1    |1        |2025-12-03 00:48:00|90       |2      |
|233,387|1,555|0   |5   |1    |1        |2025-12-03 00:54:00|90       |5      |
|233,388|1,555|1   |5   |1    |2        |2025-12-03 00:54:00|90       |-1     |
|233,389|1,555|0   |2   |2    |1        |2025-12-03 00:57:00|90       |22     |
|233,390|1,555|0   |2   |3    |1        |2025-12-03 01:00:00|90       |18     |
|233,391|1,555|0   |5   |1    |1        |2025-12-03 01:00:00|90       |5      |
|233,392|1,555|0   |2   |2    |1        |2025-12-03 01:03:00|90       |18     |
|233,393|1,555|0   |3   |1    |1        |2025-12-03 01:03:00|90       |1      |
|233,394|1,555|0   |2   |2    |1        |2025-12-03 01:09:00|90       |18     |
|233,395|1,555|0   |2   |1    |1        |2025-12-03 01:12:00|90       |18     |
|233,396|1,555|0   |2   |1    |1        |2025-12-03 01:21:00|90       |18     |
|233,397|1,555|0   |2   |1    |1        |2025-12-03 01:30:00|90       |18     |
|233,398|1,555|0   |2   |2    |1        |2025-12-03 01:36:00|90       |18     |
|233,399|1,555|0   |5   |1    |1        |2025-12-03 01:36:00|90       |5      |
|233,400|1,555|0   |2   |1    |1        |2025-12-03 01:39:00|90       |18     |
|233,401|1,555|0   |2   |1    |1        |2025-12-03 01:42:00|90       |18     |
|233,402|806  |0   |0   |1    |1        |2025-12-03 01:45:00|6        |1      |
|233,403|1,555|0   |2   |1    |1        |2025-12-03 01:48:00|90       |18     |
|233,404|1,555|0   |5   |1    |1        |2025-12-03 01:48:00|90       |5      |
|233,405|1,555|0   |2   |1    |1        |2025-12-03 01:51:00|90       |18     |
|233,406|1,555|0   |5   |2    |1        |2025-12-03 01:51:00|90       |5      |
|233,407|1,555|0   |2   |2    |1        |2025-12-03 01:54:00|90       |18     |
|233,408|1,555|0   |2   |1    |1        |2025-12-03 02:06:00|90       |13     |
|233,409|1,555|0   |2   |3    |1        |2025-12-03 02:15:00|90       |13     |
|233,410|1,555|0   |5   |1    |1        |2025-12-03 02:15:00|90       |5      |
|233,411|1,555|1   |5   |1    |2        |2025-12-03 02:15:00|90       |-6     |
|233,412|1,555|0   |2   |1    |1        |2025-12-03 02:18:00|90       |13     |
|233,413|1,555|0   |5   |1    |1        |2025-12-03 02:21:00|90       |5      |
|233,414|1,555|1   |5   |2    |2        |2025-12-03 02:21:00|90       |-6     |
|233,415|1,555|0   |2   |2    |1        |2025-12-03 02:24:00|90       |13     |
|233,416|1,555|0   |5   |1    |1        |2025-12-03 02:24:00|90       |5      |
|233,417|1,555|0   |2   |1    |1        |2025-12-03 02:27:00|90       |13     |
|233,418|1,555|0   |2   |1    |1        |2025-12-03 02:33:00|90       |13     |
|233,419|1,555|0   |2   |2    |1        |2025-12-03 02:36:00|90       |13     |
|233,420|1,555|0   |5   |1    |1        |2025-12-03 02:36:00|90       |5      |
|233,421|1,555|1   |5   |2    |2        |2025-12-03 02:36:00|90       |-6     |
|233,422|1,555|0   |2   |1    |1        |2025-12-03 02:45:00|90       |13     |
|233,423|1,555|0   |5   |1    |1        |2025-12-03 02:45:00|90       |5      |
|233,424|1,555|1   |5   |1    |2        |2025-12-03 02:45:00|90       |-6     |
|233,425|1,555|0   |2   |1    |1        |2025-12-03 02:54:00|90       |13     |
|233,426|1,555|0   |2   |2    |1        |2025-12-03 03:00:00|90       |22     |
|233,427|1,555|0   |5   |1    |1        |2025-12-03 03:00:00|90       |3      |
|233,428|1,555|1   |5   |2    |2        |2025-12-03 03:00:00|90       |-2     |
|233,429|1,555|0   |2   |1    |1        |2025-12-03 03:03:00|90       |22     |
|233,430|1,555|0   |5   |1    |1        |2025-12-03 03:09:00|90       |3      |
|233,431|1,555|0   |2   |1    |1        |2025-12-03 03:21:00|90       |22     |
|233,432|1,555|0   |2   |1    |1        |2025-12-03 03:30:00|90       |22     |
|233,433|1,555|0   |2   |5    |1        |2025-12-03 03:33:00|90       |22     |
|233,434|1,555|1   |2   |1    |2        |2025-12-03 03:33:00|90       |-1     |
|233,435|1,555|0   |2   |3    |1        |2025-12-03 03:39:00|90       |22     |
|233,436|1,555|0   |2   |1    |1        |2025-12-03 03:45:00|90       |22     |
|233,437|1,555|0   |2   |1    |1        |2025-12-03 03:48:00|90       |22     |
|233,438|1,555|0   |2   |3    |1        |2025-12-03 03:51:00|90       |22     |
|233,439|1,555|0   |2   |1    |1        |2025-12-03 03:54:00|90       |22     |
|233,440|1,555|0   |3   |1    |1        |2025-12-03 03:54:00|90       |1      |
|233,441|1,555|0   |5   |1    |1        |2025-12-03 03:54:00|90       |3      |
|233,442|1,555|0   |2   |3    |1        |2025-12-03 03:57:00|90       |22     |
|233,443|1,555|0   |2   |1    |1        |2025-12-03 04:00:00|90       |40     |
|233,444|1,555|0   |5   |1    |1        |2025-12-03 04:03:00|90       |6      |
|233,445|1,555|0   |2   |3    |1        |2025-12-03 04:06:00|90       |40     |
|233,446|1,555|0   |2   |1    |1        |2025-12-03 04:09:00|90       |40     |
|233,447|1,555|0   |2   |2    |1        |2025-12-03 04:12:00|90       |40     |
|233,448|1,555|0   |3   |1    |1        |2025-12-03 04:12:00|90       |3      |
|233,449|1,555|1   |5   |1    |2        |2025-12-03 04:12:00|90       |-2     |
|233,450|1,555|0   |2   |2    |1        |2025-12-03 04:15:00|90       |40     |
|233,451|1,555|0   |3   |1    |1        |2025-12-03 04:15:00|90       |3      |
|233,452|1,555|0   |2   |1    |1        |2025-12-03 04:18:00|90       |40     |
|233,453|1,555|1   |2   |1    |2        |2025-12-03 04:18:00|90       |-1     |
|233,454|1,555|0   |2   |1    |1        |2025-12-03 04:21:00|90       |40     |
|233,455|1,555|0   |5   |1    |1        |2025-12-03 04:21:00|90       |6      |
|233,456|1,555|0   |2   |6    |1        |2025-12-03 04:24:00|90       |40     |
|233,457|1,555|0   |3   |1    |1        |2025-12-03 04:27:00|90       |3      |
|233,458|1,555|0   |5   |1    |1        |2025-12-03 04:27:00|90       |6      |
|233,459|1,555|0   |2   |2    |1        |2025-12-03 04:30:00|90       |40     |
|233,460|1,555|0   |2   |3    |1        |2025-12-03 04:33:00|90       |40     |
|233,461|1,555|0   |5   |1    |1        |2025-12-03 04:33:00|90       |6      |
|233,462|1,555|0   |2   |2    |1        |2025-12-03 04:36:00|90       |40     |
|233,463|1,555|1   |5   |1    |2        |2025-12-03 04:36:00|90       |-2     |
|233,464|1,555|0   |2   |1    |1        |2025-12-03 04:39:00|90       |40     |
|233,465|1,555|0   |2   |2    |1        |2025-12-03 04:42:00|90       |40     |
|233,466|1,555|0   |2   |2    |1        |2025-12-03 04:45:00|90       |40     |
|233,467|1,555|0   |5   |1    |1        |2025-12-03 04:45:00|90       |6      |
|233,468|1,555|0   |2   |1    |1        |2025-12-03 04:48:00|90       |40     |
|233,469|1,555|0   |2   |4    |1        |2025-12-03 04:51:00|90       |40     |
|233,470|1,555|0   |2   |4    |1        |2025-12-03 04:54:00|90       |40     |
|233,471|1,555|0   |5   |1    |1        |2025-12-03 04:54:00|90       |6      |
|233,472|1,555|0   |2   |2    |1        |2025-12-03 04:57:00|90       |40     |
|233,473|1,555|0   |2   |2    |1        |2025-12-03 05:00:00|90       |82     |
|233,474|1,555|0   |5   |1    |1        |2025-12-03 05:00:00|90       |10     |
|233,475|1,555|0   |2   |2    |1        |2025-12-03 05:03:00|90       |82     |
|233,476|1,555|0   |3   |1    |1        |2025-12-03 05:03:00|90       |5      |
|233,477|1,555|0   |2   |2    |1        |2025-12-03 05:06:00|90       |82     |
|233,478|1,555|0   |2   |3    |1        |2025-12-03 05:09:00|90       |82     |
|233,479|1,555|0   |5   |1    |1        |2025-12-03 05:12:00|90       |10     |
|233,480|1,555|1   |5   |2    |2        |2025-12-03 05:12:00|90       |-2     |
|233,481|1,555|0   |2   |2    |1        |2025-12-03 05:15:00|90       |82     |
|233,482|806  |0   |0   |2    |2        |2025-12-03 05:18:00|6        |-2     |
|233,483|1,555|0   |2   |1    |1        |2025-12-03 05:18:00|90       |82     |
|233,484|1,555|0   |5   |1    |1        |2025-12-03 05:18:00|90       |10     |
|233,485|1,555|0   |2   |4    |1        |2025-12-03 05:21:00|90       |82     |
|233,486|1,555|0   |5   |1    |1        |2025-12-03 05:21:00|90       |10     |
|233,487|1,555|0   |2   |5    |1        |2025-12-03 05:24:00|90       |82     |
|233,488|1,555|0   |2   |4    |1        |2025-12-03 05:27:00|90       |82     |
|233,489|1,555|0   |2   |2    |1        |2025-12-03 05:30:00|90       |82     |
|233,490|1,555|0   |2   |2    |1        |2025-12-03 05:33:00|90       |82     |
|233,491|1,555|0   |3   |1    |1        |2025-12-03 05:33:00|90       |5      |
|233,492|1,555|0   |2   |8    |1        |2025-12-03 05:36:00|90       |82     |
|233,493|1,555|0   |3   |2    |1        |2025-12-03 05:36:00|90       |5      |
|233,494|1,555|0   |5   |3    |1        |2025-12-03 05:36:00|90       |10     |
|233,495|1,555|0   |2   |5    |1        |2025-12-03 05:39:00|90       |82     |
|233,496|1,555|0   |2   |7    |1        |2025-12-03 05:42:00|90       |82     |
|233,497|1,555|0   |3   |1    |1        |2025-12-03 05:42:00|90       |5      |
|233,498|1,555|0   |5   |1    |1        |2025-12-03 05:42:00|90       |10     |
|233,499|1,555|0   |2   |13   |1        |2025-12-03 05:45:00|90       |82     |
|233,500|1,555|0   |5   |1    |1        |2025-12-03 05:45:00|90       |10     |
|233,501|1,555|0   |2   |5    |1        |2025-12-03 05:48:00|90       |82     |
|233,502|1,555|0   |2   |6    |1        |2025-12-03 05:51:00|90       |82     |
|233,503|1,555|0   |2   |6    |1        |2025-12-03 05:54:00|90       |82     |
|233,504|1,555|0   |5   |1    |1        |2025-12-03 05:54:00|90       |10     |
|233,505|1,555|0   |2   |3    |1        |2025-12-03 05:57:00|90       |82     |
|233,506|1,555|0   |2   |8    |1        |2025-12-03 06:00:00|90       |195    |
|233,507|1,555|0   |5   |1    |1        |2025-12-03 06:00:00|90       |18     |
|233,508|1,555|1   |5   |2    |2        |2025-12-03 06:00:00|90       |-13    |
|233,509|1,555|0   |2   |13   |1        |2025-12-03 06:03:00|90       |195    |
|233,510|1,555|0   |3   |1    |1        |2025-12-03 06:03:00|90       |14     |
