|id   |stream_id|va_id|frame_image                                          |thumbnail_image                                                |objects                                                                                                                                     |zone                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |created_at             |client_id|status|accepted_by|
|3,948|895      |1,437|"gun_alerts/1437/2025/12/3/12/gun_1764766375230.jpg" |"gun_alerts/1437/2025/12/3/12/gun_1764766375230_thumbnail.jpg" |"[{\"box\":[0.3799999952316284,0.5799999833106995,0.44999998807907104,0.6899999976158142],\"confidence\":0.5488986968994141,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 09:52:55.23 |8        |1     |0          |
|3,949|845      |1,339|"gun_alerts/1339/2025/12/3/13/gun_1764768975743.jpg" |"gun_alerts/1339/2025/12/3/13/gun_1764768975743_thumbnail.jpg" |"[{\"box\":[0.4699999988079071,0.7900000214576721,0.5199999809265137,0.8500000238418579],\"confidence\":0.7840061187744141,\"type\":0}]"    |"{\"id\":\"a9b0da357a29\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.2921999990940094,\"y\":0.46950000524520874},{\"x\":0.8889999985694885,\"y\":0.5889000296592712},{\"x\":0.9922000169754028,\"y\":0.8805999755859375},{\"x\":0.9890000224113464,\"y\":0.9861000180244446},{\"x\":0.18279999494552612,\"y\":0.983299970626831},{\"x\":0.02969999983906746,\"y\":0.7695000171661377}]}"                                                                                                                                                             |2025-12-03 10:36:15.743|8        |1     |0          |
|3,950|895      |1,437|"gun_alerts/1437/2025/12/3/13/gun_1764769263760.jpg" |"gun_alerts/1437/2025/12/3/13/gun_1764769263760_thumbnail.jpg" |"[{\"box\":[0.1599999964237213,0.5400000214576721,0.23000000417232513,0.6000000238418579],\"confidence\":0.3286968469619751,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 10:41:03.76 |8        |1     |0          |
|3,951|895      |1,437|"gun_alerts/1437/2025/12/3/13/gun_1764769431737.jpg" |"gun_alerts/1437/2025/12/3/13/gun_1764769431737_thumbnail.jpg" |"[{\"box\":[0.23999999463558197,0.38999998569488525,0.30000001192092896,0.4300000071525574],\"confidence\":0.42508530616760254,\"type\":0}]"|"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 10:43:51.737|8        |1     |0          |
|3,952|895      |1,437|"gun_alerts/1437/2025/12/3/14/gun_1764771718583.jpg" |"gun_alerts/1437/2025/12/3/14/gun_1764771718583_thumbnail.jpg" |"[{\"box\":[0.3400000035762787,0.28999999165534973,0.4099999964237213,0.4300000071525574],\"confidence\":0.37134361267089844,\"type\":0}]"  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 11:21:58.583|8        |1     |0          |
|3,953|895      |1,437|"gun_alerts/1437/2025/12/3/14/gun_1764771718594.jpg" |"gun_alerts/1437/2025/12/3/14/gun_1764771718594_thumbnail.jpg" |"[{\"box\":[0.3400000035762787,0.28999999165534973,0.4099999964237213,0.4300000071525574],\"confidence\":0.37134361267089844,\"type\":0}]"  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 11:21:58.594|8        |1     |0          |
|3,954|845      |1,339|"gun_alerts/1339/2025/12/3/14/gun_1764772368602.jpg" |"gun_alerts/1339/2025/12/3/14/gun_1764772368602_thumbnail.jpg" |"[{\"box\":[0.20999999344348907,0.7300000190734863,0.3700000047683716,0.9599999785423279],\"confidence\":0.8326821327209473,\"type\":0}]"   |"{\"id\":\"a9b0da357a29\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.2921999990940094,\"y\":0.46950000524520874},{\"x\":0.8889999985694885,\"y\":0.5889000296592712},{\"x\":0.9922000169754028,\"y\":0.8805999755859375},{\"x\":0.9890000224113464,\"y\":0.9861000180244446},{\"x\":0.18279999494552612,\"y\":0.983299970626831},{\"x\":0.02969999983906746,\"y\":0.7695000171661377}]}"                                                                                                                                                             |2025-12-03 11:32:48.602|8        |1     |0          |
|3,955|895      |1,437|"gun_alerts/1437/2025/12/3/14/gun_1764773048280.jpg" |"gun_alerts/1437/2025/12/3/14/gun_1764773048280_thumbnail.jpg" |"[{\"box\":[0.20999999344348907,0.46000000834465027,0.25999999046325684,0.5],\"confidence\":0.4736328125,\"type\":0}]"                      |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 11:44:08.28 |8        |1     |0          |
|3,956|741      |1,402|"gun_alerts/1402/2025/12/3/15/gun_1764774569401.jpg" |"gun_alerts/1402/2025/12/3/15/gun_1764774569401_thumbnail.jpg" |"[{\"box\":[0.5199999809265137,0.6100000143051147,0.5699999928474426,0.6600000262260437],\"confidence\":0.22744953632354736,\"type\":0}]"   |"{\"id\":\"a79cde9f3e43\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.007799999788403511,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.007799999788403511,\"y\":0.9861000180244446}]}"                                                                                                                                                                                                                                                               |2025-12-03 12:09:29.401|8        |1     |0          |
|3,957|863      |1,372|"gun_alerts/1372/2025/12/3/15/gun_1764775012647.jpg" |"gun_alerts/1372/2025/12/3/15/gun_1764775012647_thumbnail.jpg" |"[{\"box\":[0.3499999940395355,0.5699999928474426,0.38999998569488525,0.6200000047683716],\"confidence\":0.7057099342346191,\"type\":0}]"   |"{\"id\":\"1a5d31e2b5d6\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.24539999663829803,\"y\":0.33059999346733093},{\"x\":0.5874999761581421,\"y\":0.3228999972343445},{\"x\":0.7547000050544739,\"y\":0.9811999797821045},{\"x\":0.010900000110268593,\"y\":0.9825999736785889},{\"x\":0.007799999788403511,\"y\":0.7677000164985657}]}"                                                                                                                                                                                                             |2025-12-03 12:16:52.647|8        |1     |0          |
|3,958|895      |1,437|"gun_alerts/1437/2025/12/3/15/gun_1764776384056.jpg" |"gun_alerts/1437/2025/12/3/15/gun_1764776384056_thumbnail.jpg" |"[{\"box\":[0.3499999940395355,0.4000000059604645,0.4000000059604645,0.44999998807907104],\"confidence\":0.393310546875,\"type\":0}]"       |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 12:39:44.056|8        |1     |0          |
|3,959|895      |1,437|"gun_alerts/1437/2025/12/3/15/gun_1764776384070.jpg" |"gun_alerts/1437/2025/12/3/15/gun_1764776384070_thumbnail.jpg" |"[{\"box\":[0.3499999940395355,0.4000000059604645,0.4000000059604645,0.44999998807907104],\"confidence\":0.393310546875,\"type\":0}]"       |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 12:39:44.07 |8        |1     |0          |
|3,960|741      |1,402|"gun_alerts/1402/2025/12/3/15/gun_1764777154952.jpg" |"gun_alerts/1402/2025/12/3/15/gun_1764777154952_thumbnail.jpg" |"[{\"box\":[0.4399999976158142,0.46000000834465027,0.49000000953674316,0.5099999904632568],\"confidence\":0.7224383354187012,\"type\":0}]"  |"{\"id\":\"a79cde9f3e43\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.007799999788403511,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.007799999788403511,\"y\":0.9861000180244446}]}"                                                                                                                                                                                                                                                               |2025-12-03 12:52:34.952|8        |1     |0          |
|3,961|741      |1,402|"gun_alerts/1402/2025/12/3/15/gun_1764777157092.jpg" |"gun_alerts/1402/2025/12/3/15/gun_1764777157092_thumbnail.jpg" |"[{\"box\":[0.47999998927116394,0.49000000953674316,0.5299999713897705,0.5400000214576721],\"confidence\":0.380859375,\"type\":0}]"         |"{\"id\":\"a79cde9f3e43\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.007799999788403511,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.007799999788403511,\"y\":0.9861000180244446}]}"                                                                                                                                                                                                                                                               |2025-12-03 12:52:37.092|8        |1     |0          |
|3,962|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764778970609.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764778970609_thumbnail.jpg" |"[{\"box\":[0.23999999463558197,0.3700000047683716,0.2800000011920929,0.4099999964237213],\"confidence\":0.517578125,\"type\":0}]"          |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:22:50.609|8        |1     |0          |
|3,963|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764779026704.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764779026704_thumbnail.jpg" |"[{\"box\":[0.23000000417232513,0.47999998927116394,0.28999999165534973,0.5299999713897705],\"confidence\":0.32861328125,\"type\":0}]"      |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:23:46.704|8        |1     |0          |
|3,964|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780386915.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780386915_thumbnail.jpg" |"[{\"box\":[0.5199999809265137,0.6800000071525574,0.699999988079071,0.8399999737739563],\"confidence\":0.422119140625,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:46:26.915|8        |1     |0          |
|3,965|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780386920.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780386920_thumbnail.jpg" |"[{\"box\":[0.5199999809265137,0.6800000071525574,0.699999988079071,0.8399999737739563],\"confidence\":0.422119140625,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:46:26.92 |8        |1     |0          |
|3,966|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780796429.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780796429_thumbnail.jpg" |"[{\"box\":[0.3799999952316284,0.6000000238418579,0.4300000071525574,0.6600000262260437],\"confidence\":0.35107421875,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:16.429|8        |1     |0          |
|3,967|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780796436.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780796436_thumbnail.jpg" |"[{\"box\":[0.3799999952316284,0.6000000238418579,0.4300000071525574,0.6600000262260437],\"confidence\":0.35107421875,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:16.436|8        |1     |0          |
|3,968|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780796437.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780796437_thumbnail.jpg" |"[{\"box\":[0.3799999952316284,0.6000000238418579,0.4300000071525574,0.6600000262260437],\"confidence\":0.35107421875,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:16.437|8        |1     |0          |
|3,969|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780797629.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780797629_thumbnail.jpg" |"[{\"box\":[0.3799999952316284,0.6000000238418579,0.4300000071525574,0.6600000262260437],\"confidence\":0.440185546875,\"type\":0}]"        |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:17.629|8        |1     |0          |
|3,970|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780799018.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780799018_thumbnail.jpg" |"[{\"box\":[0.25999999046325684,0.5699999928474426,0.3100000023841858,0.6399999856948853],\"confidence\":0.3486328125,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:19.018|8        |1     |0          |
|3,971|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780806245.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780806245_thumbnail.jpg" |"[{\"box\":[0.25,0.5699999928474426,0.30000001192092896,0.6399999856948853],\"confidence\":0.396484375,\"type\":0}]"                        |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:26.245|8        |1     |0          |
|3,972|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780808810.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780808810_thumbnail.jpg" |"[{\"box\":[0.33000001311302185,0.5,0.38999998569488525,0.5699999928474426],\"confidence\":0.37255859375,\"type\":0}]"                      |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:28.81 |8        |1     |0          |
|3,973|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780808812.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780808812_thumbnail.jpg" |"[{\"box\":[0.33000001311302185,0.5,0.38999998569488525,0.5699999928474426],\"confidence\":0.37255859375,\"type\":0}]"                      |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:28.812|8        |1     |0          |
|3,974|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780816260.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780816260_thumbnail.jpg" |"[{\"box\":[0.33000001311302185,0.49000000953674316,0.4300000071525574,0.5600000023841858],\"confidence\":0.330810546875,\"type\":0}]"      |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:36.26 |8        |1     |0          |
|3,975|895      |1,437|"gun_alerts/1437/2025/12/3/16/gun_1764780816261.jpg" |"gun_alerts/1437/2025/12/3/16/gun_1764780816261_thumbnail.jpg" |"[{\"box\":[0.33000001311302185,0.49000000953674316,0.4300000071525574,0.5600000023841858],\"confidence\":0.330810546875,\"type\":0}]"      |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-03 13:53:36.261|8        |1     |0          |
|3,976|845      |1,339|"gun_alerts/1339/2025/12/3/17/gun_1764782549599.jpg" |"gun_alerts/1339/2025/12/3/17/gun_1764782549599_thumbnail.jpg" |"[{\"box\":[0.36000001430511475,0.46000000834465027,0.5,0.6800000071525574],\"confidence\":0.754514217376709,\"type\":0}]"                  |"{\"id\":\"a9b0da357a29\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.2921999990940094,\"y\":0.46950000524520874},{\"x\":0.8889999985694885,\"y\":0.5889000296592712},{\"x\":0.9922000169754028,\"y\":0.8805999755859375},{\"x\":0.9890000224113464,\"y\":0.9861000180244446},{\"x\":0.18279999494552612,\"y\":0.983299970626831},{\"x\":0.02969999983906746,\"y\":0.7695000171661377}]}"                                                                                                                                                             |2025-12-03 14:22:29.599|8        |1     |0          |
|3,977|845      |1,339|"gun_alerts/1339/2025/12/3/17/gun_1764782549609.jpg" |"gun_alerts/1339/2025/12/3/17/gun_1764782549609_thumbnail.jpg" |"[{\"box\":[0.36000001430511475,0.46000000834465027,0.5,0.6800000071525574],\"confidence\":0.754514217376709,\"type\":0}]"                  |"{\"id\":\"a9b0da357a29\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.2921999990940094,\"y\":0.46950000524520874},{\"x\":0.8889999985694885,\"y\":0.5889000296592712},{\"x\":0.9922000169754028,\"y\":0.8805999755859375},{\"x\":0.9890000224113464,\"y\":0.9861000180244446},{\"x\":0.18279999494552612,\"y\":0.983299970626831},{\"x\":0.02969999983906746,\"y\":0.7695000171661377}]}"                                                                                                                                                             |2025-12-03 14:22:29.609|8        |1     |0          |
