|id |detection_id|status|accepted_by|created_at             |list_id|list_item_id|analytics_id|uuid                                |confidence|box                                                                            |face_image                                                                                    |frame_image                                                                           |age   |gender|race  |spoofed|mask  |latitude|longitude|client_id|
|41 |41          |0     |1          |2025-12-17 22:36:20.93 |1      |0           |7           |15ee12d8-914b-41c1-96fe-a8a997febab6|0         |[0.8984375,0.46118420362472534,0.9360119104385376,0.5328947305679321]          |analytics/faces/7/2025/12/17/22/15ee12d8-914b-41c1-96fe-a8a997febab6_1766010980903_cropped.jpg|analytics/faces/7/2025/12/17/22/15ee12d8-914b-41c1-96fe-a8a997febab6_1766010980903.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|42 |42          |0     |1          |2025-12-17 22:36:21.507|1      |0           |7           |67e9c56b-3710-436c-97fb-13c3f368d189|0         |[0.9267113208770752,0.22171053290367126,0.9516369104385376,0.26249998807907104]|analytics/faces/7/2025/12/17/22/67e9c56b-3710-436c-97fb-13c3f368d189_1766010981483_cropped.jpg|analytics/faces/7/2025/12/17/22/67e9c56b-3710-436c-97fb-13c3f368d189_1766010981483.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|43 |43          |0     |1          |2025-12-17 22:36:22.118|1      |0           |7           |debe7557-b9f8-4ed5-968d-8f42def65c87|0         |[0.859375,0.26907894015312195,0.8876488208770752,0.32499998807907104]          |analytics/faces/7/2025/12/17/22/debe7557-b9f8-4ed5-968d-8f42def65c87_1766010982090_cropped.jpg|analytics/faces/7/2025/12/17/22/debe7557-b9f8-4ed5-968d-8f42def65c87_1766010982090.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|44 |44          |0     |1          |2025-12-17 22:36:27.607|1      |0           |7           |1bc3e7b5-71cc-4cad-b45d-8a17170c7ff3|0         |[0.1015625,0.2565789520740509,0.120163694024086,0.29539474844932556]           |analytics/faces/7/2025/12/17/22/1bc3e7b5-71cc-4cad-b45d-8a17170c7ff3_1766010987574_cropped.jpg|analytics/faces/7/2025/12/17/22/1bc3e7b5-71cc-4cad-b45d-8a17170c7ff3_1766010987574.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|55 |55          |0     |1          |2025-12-17 22:37:33.572|1      |0           |7           |cb629ffc-de41-439e-a2bb-19d5232ca7bb|0         |[0.8764880895614624,0.637499988079071,0.9170386791229248,0.7203947305679321]   |analytics/faces/7/2025/12/17/22/cb629ffc-de41-439e-a2bb-19d5232ca7bb_1766011053544_cropped.jpg|analytics/faces/7/2025/12/17/22/cb629ffc-de41-439e-a2bb-19d5232ca7bb_1766011053544.jpg|31-35 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|56 |56          |0     |1          |2025-12-17 22:37:34.072|1      |0           |7           |6dc8747f-1de4-48e0-b70e-2f1a58112665|0         |[0.8813244104385376,0.7282894849777222,0.9311755895614624,0.8217105269432068]  |analytics/faces/7/2025/12/17/22/6dc8747f-1de4-48e0-b70e-2f1a58112665_1766011054046_cropped.jpg|analytics/faces/7/2025/12/17/22/6dc8747f-1de4-48e0-b70e-2f1a58112665_1766011054046.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|57 |57          |0     |1          |2025-12-17 22:37:35.07 |1      |0           |7           |50685730-c026-4831-9636-1f969757ab02|0         |[0.859375,0.4171052575111389,0.8891369104385376,0.47171053290367126]           |analytics/faces/7/2025/12/17/22/50685730-c026-4831-9636-1f969757ab02_1766011055043_cropped.jpg|analytics/faces/7/2025/12/17/22/50685730-c026-4831-9636-1f969757ab02_1766011055043.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|58 |58          |0     |1          |2025-12-17 22:37:35.567|1      |0           |7           |ea26ec5e-98b5-4cba-87e8-9693b041ac4b|0         |[0.8656994104385376,0.4842105209827423,0.8936011791229248,0.5315789580345154]  |analytics/faces/7/2025/12/17/22/ea26ec5e-98b5-4cba-87e8-9693b041ac4b_1766011055544_cropped.jpg|analytics/faces/7/2025/12/17/22/ea26ec5e-98b5-4cba-87e8-9693b041ac4b_1766011055544.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|59 |59          |0     |1          |2025-12-17 22:37:36.083|1      |0           |7           |0316a780-d228-41f9-b3e5-fd2b8e217f18|0         |[0.84375,0.5388157963752747,0.8764880895614624,0.5967105031013489]             |analytics/faces/7/2025/12/17/22/0316a780-d228-41f9-b3e5-fd2b8e217f18_1766011056044_cropped.jpg|analytics/faces/7/2025/12/17/22/0316a780-d228-41f9-b3e5-fd2b8e217f18_1766011056044.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|60 |60          |0     |1          |2025-12-17 22:37:39.986|1      |0           |7           |ee6aa52b-ca0f-4250-bcb9-940ca0580458|0         |[0.103050597012043,0.2592105269432068,0.125,0.3013157844543457]                |analytics/faces/7/2025/12/17/22/ee6aa52b-ca0f-4250-bcb9-940ca0580458_1766011059957_cropped.jpg|analytics/faces/7/2025/12/17/22/ee6aa52b-ca0f-4250-bcb9-940ca0580458_1766011059957.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|61 |61          |0     |1          |2025-12-17 22:37:43.989|1      |0           |7           |a3a8e389-90db-466b-93de-d61578a16ed3|0         |[0.8266369104385376,0.2565789520740509,0.8500744104385376,0.29078948497772217] |analytics/faces/7/2025/12/17/22/a3a8e389-90db-466b-93de-d61578a16ed3_1766011063959_cropped.jpg|analytics/faces/7/2025/12/17/22/a3a8e389-90db-466b-93de-d61578a16ed3_1766011063959.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|62 |62          |0     |1          |2025-12-17 22:37:44.382|1      |0           |7           |badf790a-5a08-4bc8-8333-95324d6ef7f5|0         |[0.8266369104385376,0.2763157784938812,0.8500744104385376,0.3171052634716034]  |analytics/faces/7/2025/12/17/22/badf790a-5a08-4bc8-8333-95324d6ef7f5_1766011064355_cropped.jpg|analytics/faces/7/2025/12/17/22/badf790a-5a08-4bc8-8333-95324d6ef7f5_1766011064355.jpg|13-16 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|63 |63          |0     |1          |2025-12-17 22:37:47.491|1      |0           |7           |188f35f4-2fde-45b1-8595-5047bd1adf02|0         |[0.6454613208770752,0.6361842155456543,0.6923363208770752,0.7190789580345154]  |analytics/faces/7/2025/12/17/22/188f35f4-2fde-45b1-8595-5047bd1adf02_1766011067463_cropped.jpg|analytics/faces/7/2025/12/17/22/188f35f4-2fde-45b1-8595-5047bd1adf02_1766011067463.jpg|13-16 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|64 |64          |0     |1          |2025-12-17 22:37:50.682|1      |0           |7           |2cf44f44-3f19-44dc-863a-03962756ff04|0         |[0.7451636791229248,0.41578948497772217,0.7827380895614624,0.49407893419265747]|analytics/faces/7/2025/12/17/22/2cf44f44-3f19-44dc-863a-03962756ff04_1766011070657_cropped.jpg|analytics/faces/7/2025/12/17/22/2cf44f44-3f19-44dc-863a-03962756ff04_1766011070657.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|65 |65          |0     |1          |2025-12-17 22:38:01.294|1      |0           |7           |db21892e-f40e-4350-b995-2c17d059ff03|0         |[0.9326636791229248,0.8611842393875122,0.9985119104385376,0.9940789341926575]  |analytics/faces/7/2025/12/17/22/db21892e-f40e-4350-b995-2c17d059ff03_1766011081267_cropped.jpg|analytics/faces/7/2025/12/17/22/db21892e-f40e-4350-b995-2c17d059ff03_1766011081267.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|66 |66          |0     |1          |2025-12-17 22:38:14.05 |1      |0           |7           |e6ac2261-41e5-4011-ac0e-55f4573d88ec|0         |[0.0078125,0.8263157606124878,0.073288694024086,0.9315789341926575]            |analytics/faces/7/2025/12/17/22/e6ac2261-41e5-4011-ac0e-55f4573d88ec_1766011094017_cropped.jpg|analytics/faces/7/2025/12/17/22/e6ac2261-41e5-4011-ac0e-55f4573d88ec_1766011094017.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|67 |67          |0     |1          |2025-12-17 22:38:26.922|1      |0           |7           |c1b5f755-8664-44c4-8a11-62f6e3164662|0         |[0.9438244104385376,0.18421052396297455,0.96875,0.22499999403953552]           |analytics/faces/7/2025/12/17/22/c1b5f755-8664-44c4-8a11-62f6e3164662_1766011106896_cropped.jpg|analytics/faces/7/2025/12/17/22/c1b5f755-8664-44c4-8a11-62f6e3164662_1766011106896.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|68 |68          |0     |1          |2025-12-17 22:38:28.332|1      |0           |7           |e0164218-b723-4408-a925-2e23b972a8af|0         |[0.9188988208770752,0.2657894790172577,0.9482886791229248,0.31578946113586426] |analytics/faces/7/2025/12/17/22/e0164218-b723-4408-a925-2e23b972a8af_1766011108306_cropped.jpg|analytics/faces/7/2025/12/17/22/e0164218-b723-4408-a925-2e23b972a8af_1766011108306.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|69 |69          |0     |1          |2025-12-17 22:38:29.323|1      |0           |7           |f1e43554-5897-4fff-afee-5923d7dbff47|0         |[0.8642113208770752,0.25789472460746765,0.8954613208770752,0.3125]             |analytics/faces/7/2025/12/17/22/f1e43554-5897-4fff-afee-5923d7dbff47_1766011109296_cropped.jpg|analytics/faces/7/2025/12/17/22/f1e43554-5897-4fff-afee-5923d7dbff47_1766011109296.jpg|31-35 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|70 |70          |0     |1          |2025-12-17 22:38:29.351|1      |0           |7           |0d7d632b-be5c-41cc-b942-e143df8cd28b|0         |[0.9438244104385376,0.17499999701976776,0.9702380895614624,0.21578946709632874]|analytics/faces/7/2025/12/17/22/0d7d632b-be5c-41cc-b942-e143df8cd28b_1766011109304_cropped.jpg|analytics/faces/7/2025/12/17/22/0d7d632b-be5c-41cc-b942-e143df8cd28b_1766011109304.jpg|31-35 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|71 |71          |0     |1          |2025-12-17 22:38:30.057|1      |0           |7           |0b88460d-0d45-41f9-babb-9f66a5ab4ba7|0         |[0.8061755895614624,0.32039472460746765,0.8389136791229248,0.37828946113586426]|analytics/faces/7/2025/12/17/22/0b88460d-0d45-41f9-babb-9f66a5ab4ba7_1766011110032_cropped.jpg|analytics/faces/7/2025/12/17/22/0b88460d-0d45-41f9-babb-9f66a5ab4ba7_1766011110032.jpg|31-35 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|72 |72          |0     |1          |2025-12-17 22:38:32.33 |1      |0           |7           |57240a36-e55e-4b3d-a37e-22fe75149890|0         |[0.7953869104385376,0.612500011920929,0.8500744104385376,0.7124999761581421]   |analytics/faces/7/2025/12/17/22/57240a36-e55e-4b3d-a37e-22fe75149890_1766011112296_cropped.jpg|analytics/faces/7/2025/12/17/22/57240a36-e55e-4b3d-a37e-22fe75149890_1766011112296.jpg|36-40 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|73 |73          |0     |1          |2025-12-17 22:38:34.128|1      |0           |7           |1d0c5af4-7d50-4958-a71b-5efe3f324adf|0         |[0.890625,0.33618420362472534,0.9140625,0.37368419766426086]                   |analytics/faces/7/2025/12/17/22/1d0c5af4-7d50-4958-a71b-5efe3f324adf_1766011114101_cropped.jpg|analytics/faces/7/2025/12/17/22/1d0c5af4-7d50-4958-a71b-5efe3f324adf_1766011114101.jpg|66-80 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|74 |74          |0     |1          |2025-12-17 22:39:49.915|1      |0           |7           |a50cc993-c748-4095-b666-e08da7207975|0         |[0.8017113208770752,0.23289473354816437,0.8266369104385376,0.27828946709632874]|analytics/faces/7/2025/12/17/22/a50cc993-c748-4095-b666-e08da7207975_1766011189886_cropped.jpg|analytics/faces/7/2025/12/17/22/a50cc993-c748-4095-b666-e08da7207975_1766011189886.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|75 |75          |0     |1          |2025-12-17 22:39:50.507|1      |0           |7           |5acf8cdf-424a-42b5-8019-099759e7049a|0         |[0.7953869104385376,0.2703947424888611,0.8232886791229248,0.3217105269432068]  |analytics/faces/7/2025/12/17/22/5acf8cdf-424a-42b5-8019-099759e7049a_1766011190477_cropped.jpg|analytics/faces/7/2025/12/17/22/5acf8cdf-424a-42b5-8019-099759e7049a_1766011190477.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|76 |76          |0     |1          |2025-12-17 22:39:59.205|1      |0           |7           |1a7e0510-4f01-4be7-a956-843d85ffc2e6|0         |[0.8857886791229248,0.2453947365283966,0.90625,0.27960526943206787]            |analytics/faces/7/2025/12/17/22/1a7e0510-4f01-4be7-a956-843d85ffc2e6_1766011199177_cropped.jpg|analytics/faces/7/2025/12/17/22/1a7e0510-4f01-4be7-a956-843d85ffc2e6_1766011199177.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|77 |77          |0     |1          |2025-12-17 22:40:00.02 |1      |0           |7           |d8bbd809-dc21-4015-acac-38ab134c7a4d|0         |[0.8545386791229248,0.31381580233573914,0.8798363208770752,0.3611842095851898] |analytics/faces/7/2025/12/17/22/d8bbd809-dc21-4015-acac-38ab134c7a4d_1766011199997_cropped.jpg|analytics/faces/7/2025/12/17/22/d8bbd809-dc21-4015-acac-38ab134c7a4d_1766011199997.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|78 |78          |0     |1          |2025-12-17 22:40:01.528|1      |0           |7           |fac53469-1b66-4a9d-bb6f-9919d02a8b69|0         |[0.8232886791229248,0.5828947424888611,0.8608630895614624,0.6342105269432068]  |analytics/faces/7/2025/12/17/22/fac53469-1b66-4a9d-bb6f-9919d02a8b69_1766011201496_cropped.jpg|analytics/faces/7/2025/12/17/22/fac53469-1b66-4a9d-bb6f-9919d02a8b69_1766011201496.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|79 |79          |0     |1          |2025-12-17 22:40:13.731|1      |0           |7           |21227aa7-e519-4357-9016-b61ff0608150|0         |[0.703125,0.14210526645183563,0.7217261791229248,0.17499999701976776]          |analytics/faces/7/2025/12/17/22/21227aa7-e519-4357-9016-b61ff0608150_1766011213704_cropped.jpg|analytics/faces/7/2025/12/17/22/21227aa7-e519-4357-9016-b61ff0608150_1766011213704.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|80 |80          |0     |1          |2025-12-17 22:40:17.528|1      |0           |7           |2ffedea9-d68a-4f4d-8a1a-39ba5595751a|0         |[0.8173363208770752,0.35328948497772217,0.84375,0.40328946709632874]           |analytics/faces/7/2025/12/17/22/2ffedea9-d68a-4f4d-8a1a-39ba5595751a_1766011217500_cropped.jpg|analytics/faces/7/2025/12/17/22/2ffedea9-d68a-4f4d-8a1a-39ba5595751a_1766011217500.jpg|6-12  |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|81 |81          |0     |1          |2025-12-17 22:40:17.824|1      |0           |7           |158b32cf-243d-4e28-8b77-17050ff594a4|0         |[0.8779761791229248,0.31578946113586426,0.8999255895614624,0.35789474844932556]|analytics/faces/7/2025/12/17/22/158b32cf-243d-4e28-8b77-17050ff594a4_1766011217796_cropped.jpg|analytics/faces/7/2025/12/17/22/158b32cf-243d-4e28-8b77-17050ff594a4_1766011217796.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|82 |82          |0     |1          |2025-12-17 22:40:18.827|1      |0           |7           |35f4ea9b-0f09-4c2d-834f-c710163a0e42|0         |[0.8154761791229248,0.26249998807907104,0.8389136791229248,0.30000001192092896]|analytics/faces/7/2025/12/17/22/35f4ea9b-0f09-4c2d-834f-c710163a0e42_1766011218800_cropped.jpg|analytics/faces/7/2025/12/17/22/35f4ea9b-0f09-4c2d-834f-c710163a0e42_1766011218800.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|83 |83          |0     |1          |2025-12-17 22:40:19.426|1      |0           |7           |428601ba-b43c-4db9-900a-e4b622e6408a|0         |[0.7607886791229248,0.3592105209827423,0.7920386791229248,0.41381579637527466] |analytics/faces/7/2025/12/17/22/428601ba-b43c-4db9-900a-e4b622e6408a_1766011219398_cropped.jpg|analytics/faces/7/2025/12/17/22/428601ba-b43c-4db9-900a-e4b622e6408a_1766011219398.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|84 |84          |0     |1          |2025-12-17 22:40:19.459|1      |0           |7           |266d54e4-cb54-46bd-86ec-59bce3758936|0         |[0.9047619104385376,0.3953947424888611,0.9311755895614624,0.44539472460746765] |analytics/faces/7/2025/12/17/22/266d54e4-cb54-46bd-86ec-59bce3758936_1766011219407_cropped.jpg|analytics/faces/7/2025/12/17/22/266d54e4-cb54-46bd-86ec-59bce3758936_1766011219407.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|85 |85          |0     |1          |2025-12-17 22:40:20.726|1      |0           |7           |4e6db746-80bb-408e-bb77-3443c58cef43|0         |[0.7217261791229248,0.4625000059604645,0.7578125,0.5217105150222778]           |analytics/faces/7/2025/12/17/22/4e6db746-80bb-408e-bb77-3443c58cef43_1766011220698_cropped.jpg|analytics/faces/7/2025/12/17/22/4e6db746-80bb-408e-bb77-3443c58cef43_1766011220698.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|86 |86          |0     |1          |2025-12-17 22:40:20.921|1      |0           |7           |8099a257-724b-4617-8850-0e0fdc1dc723|0         |[0.8828125,0.4013157784938812,0.9155505895614624,0.4440789520740509]           |analytics/faces/7/2025/12/17/22/8099a257-724b-4617-8850-0e0fdc1dc723_1766011220900_cropped.jpg|analytics/faces/7/2025/12/17/22/8099a257-724b-4617-8850-0e0fdc1dc723_1766011220900.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|87 |87          |0     |1          |2025-12-17 22:40:21.949|1      |0           |7           |93785376-bd9b-435c-ab3e-0c0733a44c09|0         |[0.8545386791229248,0.48289474844932556,0.8921130895614624,0.5375000238418579] |analytics/faces/7/2025/12/17/22/93785376-bd9b-435c-ab3e-0c0733a44c09_1766011221917_cropped.jpg|analytics/faces/7/2025/12/17/22/93785376-bd9b-435c-ab3e-0c0733a44c09_1766011221917.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|88 |88          |0     |1          |2025-12-17 22:40:22.56 |1      |0           |7           |91b03d9e-4d6e-403d-9ef5-2ef1879ee91e|0         |[0.8359375,0.49868419766426086,0.8764880895614624,0.5782894492149353]          |analytics/faces/7/2025/12/17/22/91b03d9e-4d6e-403d-9ef5-2ef1879ee91e_1766011222528_cropped.jpg|analytics/faces/7/2025/12/17/22/91b03d9e-4d6e-403d-9ef5-2ef1879ee91e_1766011222528.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|89 |89          |0     |1          |2025-12-17 22:40:22.951|1      |0           |7           |a3495e3f-8163-433f-9b26-1681b73c73af|0         |[0.7451636791229248,0.7717105150222778,0.7938988208770752,0.8657894730567932]  |analytics/faces/7/2025/12/17/22/a3495e3f-8163-433f-9b26-1681b73c73af_1766011222920_cropped.jpg|analytics/faces/7/2025/12/17/22/a3495e3f-8163-433f-9b26-1681b73c73af_1766011222920.jpg|22-30 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|90 |90          |0     |1          |2025-12-17 22:40:23.447|1      |0           |7           |b83381fc-dc0b-4380-85fc-1ebaddaf9403|0         |[0.8017113208770752,0.6440789699554443,0.8515625,0.7217105031013489]           |analytics/faces/7/2025/12/17/22/b83381fc-dc0b-4380-85fc-1ebaddaf9403_1766011223417_cropped.jpg|analytics/faces/7/2025/12/17/22/b83381fc-dc0b-4380-85fc-1ebaddaf9403_1766011223417.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|91 |91          |0     |1          |2025-12-17 22:40:24.844|1      |0           |7           |dcebd268-d8ed-435a-ac6a-4b53c7d1f68c|0         |[0.1484375,0.23289473354816437,0.1733630895614624,0.26907894015312195]         |analytics/faces/7/2025/12/17/22/dcebd268-d8ed-435a-ac6a-4b53c7d1f68c_1766011224817_cropped.jpg|analytics/faces/7/2025/12/17/22/dcebd268-d8ed-435a-ac6a-4b53c7d1f68c_1766011224817.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|96 |96          |0     |1          |2025-12-17 22:41:08.784|1      |0           |7           |797c6990-8bd7-49d4-b4ed-c2882f915da5|0         |[0.120163694024086,0.2815789580345154,0.143601194024086,0.3190789520740509]    |analytics/faces/7/2025/12/17/22/797c6990-8bd7-49d4-b4ed-c2882f915da5_1766011268759_cropped.jpg|analytics/faces/7/2025/12/17/22/797c6990-8bd7-49d4-b4ed-c2882f915da5_1766011268759.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|97 |97          |0     |1          |2025-12-17 22:41:27.806|1      |0           |7           |c6fb8ce4-331f-4aa5-857b-dccad5297d6b|0         |[0.7983630895614624,0.23289473354816437,0.8232886791229248,0.2750000059604645] |analytics/faces/7/2025/12/17/22/c6fb8ce4-331f-4aa5-857b-dccad5297d6b_1766011287777_cropped.jpg|analytics/faces/7/2025/12/17/22/c6fb8ce4-331f-4aa5-857b-dccad5297d6b_1766011287777.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|98 |98          |0     |1          |2025-12-17 22:41:28.268|1      |0           |7           |bd6f8c2c-8bea-41b6-96fc-dfcc4ba7be3f|0         |[0.7764136791229248,0.1967105269432068,0.8046875,0.25328946113586426]          |analytics/faces/7/2025/12/17/22/bd6f8c2c-8bea-41b6-96fc-dfcc4ba7be3f_1766011288240_cropped.jpg|analytics/faces/7/2025/12/17/22/bd6f8c2c-8bea-41b6-96fc-dfcc4ba7be3f_1766011288240.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|93 |93          |0     |1          |2025-12-17 22:40:26.206|1      |0           |7           |7958d03f-137f-4853-a187-ac6e7cedb562|0         |[0.115699402987957,0.3282894790172577,0.143601194024086,0.37368419766426086]   |analytics/faces/7/2025/12/17/22/7958d03f-137f-4853-a187-ac6e7cedb562_1766011226180_cropped.jpg|analytics/faces/7/2025/12/17/22/7958d03f-137f-4853-a187-ac6e7cedb562_1766011226180.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|94 |94          |0     |1          |2025-12-17 22:40:26.645|1      |0           |7           |bb6c9573-8286-4a62-a368-8aac2a12640b|0         |[0.1264880895614624,0.36250001192092896,0.15625,0.41381579637527466]           |analytics/faces/7/2025/12/17/22/bb6c9573-8286-4a62-a368-8aac2a12640b_1766011226616_cropped.jpg|analytics/faces/7/2025/12/17/22/bb6c9573-8286-4a62-a368-8aac2a12640b_1766011226616.jpg|13-16 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|95 |95          |0     |1          |2025-12-17 22:40:47.864|1      |0           |7           |3d3639c3-332d-46b6-a29a-f487b3535fec|0         |[0.8046875,0.22499999403953552,0.8218005895614624,0.25789472460746765]         |analytics/faces/7/2025/12/17/22/3d3639c3-332d-46b6-a29a-f487b3535fec_1766011247836_cropped.jpg|analytics/faces/7/2025/12/17/22/3d3639c3-332d-46b6-a29a-f487b3535fec_1766011247836.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|103|103         |0     |1          |2025-12-17 22:41:37.613|1      |0           |7           |00a4f01d-e82e-491b-a28c-d69c3ee461d2|0         |[0.5186011791229248,0.6190789341926575,0.5595238208770752,0.699999988079071]   |analytics/faces/7/2025/12/17/22/00a4f01d-e82e-491b-a28c-d69c3ee461d2_1766011297587_cropped.jpg|analytics/faces/7/2025/12/17/22/00a4f01d-e82e-491b-a28c-d69c3ee461d2_1766011297587.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|104|104         |0     |1          |2025-12-17 22:41:38.617|1      |0           |7           |47342732-18d8-4a16-a7c6-17b4619184b3|0         |[0.6376488208770752,0.6486842036247253,0.6811755895614624,0.7361842393875122]  |analytics/faces/7/2025/12/17/22/47342732-18d8-4a16-a7c6-17b4619184b3_1766011298587_cropped.jpg|analytics/faces/7/2025/12/17/22/47342732-18d8-4a16-a7c6-17b4619184b3_1766011298587.jpg|17-21 |0     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|105|105         |0     |1          |2025-12-17 22:41:43.722|1      |0           |7           |36ca8622-7877-4862-b148-272c05f9225d|0         |[0.9501488208770752,0.75,0.9985119104385376,0.862500011920929]                 |analytics/faces/7/2025/12/17/22/36ca8622-7877-4862-b148-272c05f9225d_1766011303687_cropped.jpg|analytics/faces/7/2025/12/17/22/36ca8622-7877-4862-b148-272c05f9225d_1766011303687.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|107|107         |0     |1          |2025-12-17 22:42:08.769|1      |0           |7           |52f182c8-b317-4edf-87e3-60df2cd925d9|0         |[0.9203869104385376,0.44539472460746765,0.9639136791229248,0.5342105031013489] |analytics/faces/7/2025/12/17/22/52f182c8-b317-4edf-87e3-60df2cd925d9_1766011328722_cropped.jpg|analytics/faces/7/2025/12/17/22/52f182c8-b317-4edf-87e3-60df2cd925d9_1766011328722.jpg|31-35 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|108|108         |0     |1          |2025-12-17 22:42:11.751|1      |0           |7           |7f16ddc3-b174-46c0-a637-a29936dcc4a7|0         |[0.7295386791229248,0.15131579339504242,0.7514880895614624,0.18421052396297455]|analytics/faces/7/2025/12/17/22/7f16ddc3-b174-46c0-a637-a29936dcc4a7_1766011331718_cropped.jpg|analytics/faces/7/2025/12/17/22/7f16ddc3-b174-46c0-a637-a29936dcc4a7_1766011331718.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|109|109         |0     |1          |2025-12-17 22:42:15.333|1      |0           |7           |9c347d76-32ba-4941-85e1-1e7f00c21804|0         |[0.8954613208770752,0.4375,0.9345238208770752,0.5013157725334167]              |analytics/faces/7/2025/12/17/22/9c347d76-32ba-4941-85e1-1e7f00c21804_1766011335308_cropped.jpg|analytics/faces/7/2025/12/17/22/9c347d76-32ba-4941-85e1-1e7f00c21804_1766011335308.jpg|22-30 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|110|110         |0     |1          |2025-12-17 22:42:41.668|1      |0           |7           |1e1017a5-66f3-4380-a257-61a6c329c0a6|0         |[0.125,0.24407894909381866,0.153273805975914,0.2861842215061188]               |analytics/faces/7/2025/12/17/22/1e1017a5-66f3-4380-a257-61a6c329c0a6_1766011361640_cropped.jpg|analytics/faces/7/2025/12/17/22/1e1017a5-66f3-4380-a257-61a6c329c0a6_1766011361640.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
|111|111         |0     |1          |2025-12-17 22:42:45.286|1      |0           |7           |ef08bc30-21cd-472c-bd06-ca7d428b0c0d|0         |[0.9155505895614624,0.3013157844543457,0.9389880895614624,0.34539473056793213] |analytics/faces/7/2025/12/17/22/ef08bc30-21cd-472c-bd06-ca7d428b0c0d_1766011365259_cropped.jpg|analytics/faces/7/2025/12/17/22/ef08bc30-21cd-472c-bd06-ca7d428b0c0d_1766011365259.jpg|17-21 |1     |[NULL]|[NULL] |[NULL]|0       |0        |0        |
